usuario_id,valor,data
39420,65.52,2024-02-10
8449,46.82,2024-07-08
5669,110.07,2024-01-25
48010,62.74,2024-03-10
489,120.5,2024-04-14
37239,135.79,2024-05-31
38271,66.58,2024-07-04
10908,117.58,2024-01-21
13345,143.34,2024-07-01
26312,110.15,2024-06-23
5937,35.15,2024-09-01
28909,50.9,2024-12-04
42212,74.17,2024-12-27
11352,60.96,2024-02-11
21627,88.56,2024-02-12
17209,75.28,2024-08-24
26265,93.94,2024-08-01
24682,70.16,2024-11-18
47268,68.36,2024-09-17
43398,119.65,2024-09-16
28815,16.7,2024-09-07
20942,64.43,2024-06-09
875,70.77,2024-04-25
37223,17.87,2024-04-15
18115,17.6,2024-10-15
5832,45.84,2024-03-23
45235,76.86,2024-07-05
3849,111.8,2024-02-28
1351,12.48,2024-03-09
7759,52.26,2024-07-10
11872,100.19,2024-10-17
23923,69.99,2024-12-31
34192,26.64,2024-06-21
28048,147.75,2024-01-25
20551,44.04,2024-03-15
18740,60.38,2024-07-11
39182,12.49,2024-01-10
11968,135.96,2024-06-16
37379,81.21,2024-09-21
36155,86.34,2024-06-24
2182,140.43,2024-02-14
44801,33.11,2024-09-21
7117,57.89,2024-03-01
46762,92.36,2024-04-09
34651,76.2,2024-03-24
23524,86.27,2024-09-11
4797,106.29,2024-02-26
15593,73.65,2024-03-21
48383,82.18,2024-02-24
39000,95.83,2024-05-03
23129,32.08,2024-08-07
6389,132.37,2024-04-17
3084,17.25,2024-08-29
39958,76.6,2024-09-14
28993,47.31,2024-05-30
28329,43.53,2024-11-04
49008,126.67,2024-07-15
19441,76.35,2024-02-27
19572,104.82,2024-07-20
17337,98.57,2024-03-30
12126,10.47,2024-11-24
19132,30.42,2024-07-28
27413,127.1,2024-02-29
35422,147.16,2024-12-11
9798,23.75,2024-12-26
37368,143.94,2024-06-03
24901,29.38,2024-01-06
24691,53.48,2024-05-08
11751,102.85,2024-08-24
3928,58.4,2024-10-09
37790,11.01,2024-06-19
48832,48.13,2024-05-05
5773,129.18,2024-03-29
43537,13.72,2024-04-07
9438,122.86,2024-05-02
49406,70.04,2024-10-19
15658,136.72,2024-09-12
943,86.72,2024-09-21
34302,130.12,2024-02-08
22927,129.57,2024-05-19
15844,15.22,2024-05-27
32975,27.76,2024-05-21
26305,56.97,2024-11-19
2808,86.31,2024-10-17
36326,97.91,2024-09-23
39899,96.25,2024-08-05
26475,42.45,2024-07-01
29664,63.24,2024-03-17
22440,73.74,2024-10-02
27153,40.22,2024-06-30
34278,90.54,2024-11-12
48717,149.56,2024-07-14
2512,54.7,2024-01-31
29446,105.56,2024-10-27
28286,42.44,2024-04-10
48138,106.71,2024-09-19
16222,58.31,2024-04-16
40694,120.67,2024-11-21
13793,143.93,2024-04-22
3558,111.0,2024-12-25
6373,30.12,2024-03-29
8377,69.5,2024-01-30
37456,108.43,2024-09-19
8973,29.31,2024-03-08
27043,51.69,2024-03-13
30048,121.54,2024-03-27
5326,146.82,2024-02-14
37219,114.52,2024-11-17
34197,27.14,2024-09-13
29546,87.29,2024-04-12
6183,63.92,2024-02-10
14050,87.94,2024-04-29
40619,34.43,2024-06-23
25271,87.76,2024-08-19
20112,101.6,2024-10-15
26876,62.59,2024-04-03
15369,67.85,2024-02-21
30484,34.95,2024-07-15
12079,123.18,2024-06-06
25325,60.18,2024-12-26
13307,107.88,2024-12-05
26761,143.01,2024-05-20
17463,127.37,2024-04-27
16,120.21,2024-08-26
45979,98.24,2024-02-13
38000,136.41,2024-11-09
30979,18.45,2024-05-24
12431,127.44,2024-08-29
2871,100.23,2024-05-22
45506,54.6,2024-07-16
12154,60.84,2024-10-15
39910,51.85,2024-05-14
43670,27.53,2024-07-13
47206,72.0,2024-08-23
5544,29.43,2024-01-24
5040,80.25,2024-07-24
16713,65.1,2024-05-13
9168,28.03,2024-04-15
3038,29.51,2024-09-03
42195,98.09,2024-03-04
35636,72.39,2024-05-13
33051,72.59,2024-08-28
37159,115.73,2024-03-22
10179,146.19,2024-07-14
25927,31.15,2024-04-23
12631,43.66,2024-07-09
31858,76.84,2024-03-16
10784,45.07,2024-12-15
31341,149.33,2024-10-18
38678,92.87,2024-08-17
4491,68.52,2024-03-07
25967,20.18,2024-04-21
24318,144.57,2024-09-10
20211,21.42,2024-02-05
12223,93.54,2024-01-29
48414,54.21,2024-09-18
31939,118.37,2024-07-19
31947,118.1,2024-06-13
1000,29.55,2024-07-25
11094,45.53,2024-11-13
17359,66.87,2024-08-27
20219,138.37,2024-06-01
14518,126.98,2024-10-19
26983,107.13,2024-04-27
3019,122.72,2024-09-02
49500,38.76,2024-11-23
7080,14.65,2024-01-10
9059,13.56,2024-01-28
33757,110.54,2024-05-09
13249,28.52,2024-08-28
37146,133.61,2024-07-25
38701,90.52,2024-06-01
14707,110.6,2024-04-10
25952,126.67,2024-06-06
38152,26.03,2024-09-10
37758,101.82,2024-09-05
42920,77.67,2024-02-03
1030,91.83,2024-07-13
30191,58.75,2024-12-13
20171,124.11,2024-06-26
35608,140.25,2024-10-01
47241,71.77,2024-02-27
30755,118.9,2024-09-11
42957,102.08,2024-04-11
31454,147.15,2024-10-27
41203,26.52,2024-04-06
991,28.01,2024-09-11
1338,116.69,2024-03-15
44530,28.04,2024-04-21
35856,70.11,2024-12-23
17059,128.96,2024-02-23
24286,110.27,2024-02-11
37237,108.26,2024-08-04
593,34.54,2024-08-27
859,26.67,2024-03-05
20754,67.86,2024-04-02
7612,93.33,2024-01-23
25374,12.24,2024-11-01
2827,139.65,2024-01-28
22907,16.32,2024-04-26
43835,125.65,2024-07-24
41793,91.65,2024-11-16
36722,59.63,2024-06-04
36224,46.28,2024-06-27
21785,81.72,2024-07-03
31093,43.04,2024-03-18
36948,93.72,2024-02-18
38692,62.25,2024-07-06
19437,67.75,2024-10-25
37801,28.69,2024-11-11
21704,39.26,2024-09-17
30956,59.47,2024-07-16
46715,127.1,2024-12-26
43390,42.34,2024-12-16
16115,106.91,2024-01-18
16481,59.66,2024-01-18
46325,56.68,2024-02-15
6861,109.74,2024-05-28
7776,113.27,2024-10-08
38306,45.84,2024-01-08
8265,146.81,2024-01-28
30475,81.56,2024-03-24
21621,33.01,2024-02-22
30273,77.39,2024-04-17
44128,55.64,2024-01-28
8855,58.09,2024-03-02
6457,24.74,2024-09-24
46299,102.4,2024-01-04
26294,100.19,2024-08-06
15538,102.5,2024-11-04
19260,82.46,2024-09-07
19162,86.47,2024-12-18
28459,55.51,2024-05-15
15511,139.4,2024-02-15
38510,41.23,2024-12-16
22051,59.0,2024-10-03
34195,105.91,2024-07-11
11869,93.18,2024-08-16
20600,147.81,2024-02-05
678,12.89,2024-09-20
39745,60.06,2024-09-08
38354,83.55,2024-04-14
49961,54.24,2024-04-26
7222,28.55,2024-11-02
8388,62.57,2024-11-26
16794,129.77,2024-05-05
47223,111.12,2024-07-09
23883,95.1,2024-10-16
14287,146.86,2024-02-11
44466,102.47,2024-07-21
31415,141.13,2024-03-15
4501,107.72,2024-11-10
11492,93.24,2024-04-29
33627,45.99,2024-11-01
45266,57.0,2024-10-11
41985,77.37,2024-11-29
22390,54.47,2024-11-30
43585,33.49,2024-12-05
28286,68.9,2024-11-04
5483,29.31,2024-04-10
18678,123.7,2024-05-18
6244,18.98,2024-04-17
46844,123.19,2024-07-08
26167,142.62,2024-07-31
627,49.3,2024-09-13
42795,95.09,2024-11-27
5848,122.26,2024-07-19
2914,83.18,2024-09-04
17467,41.22,2024-11-27
11253,46.08,2024-07-15
21525,121.64,2024-07-24
44971,87.87,2024-04-13
32321,101.97,2024-09-16
47742,65.19,2024-09-28
23879,89.62,2024-04-12
32834,103.06,2024-03-28
19074,25.39,2024-12-12
29969,30.36,2024-02-08
10820,101.9,2024-04-26
16845,75.21,2024-01-07
38970,108.41,2024-09-27
20409,30.38,2024-12-13
28327,23.79,2024-02-04
32612,90.39,2024-06-28
30453,58.69,2024-03-19
33266,61.64,2024-01-30
20750,127.87,2024-05-23
32130,49.55,2024-06-03
32212,69.51,2024-03-24
32244,77.42,2024-10-04
12010,71.15,2024-07-03
36572,137.25,2024-05-08
25338,50.24,2024-02-01
10439,16.61,2024-08-03
47267,47.13,2024-02-26
38425,87.3,2024-12-24
643,129.8,2024-07-05
45756,147.52,2024-02-12
27480,66.51,2024-07-02
35749,88.13,2024-02-05
46686,66.36,2024-07-03
24989,23.62,2024-11-02
26704,82.09,2024-02-20
3137,107.72,2024-01-13
47484,36.36,2024-12-16
19960,71.28,2024-10-15
26292,39.62,2024-02-02
28855,47.58,2024-01-24
1548,29.7,2024-08-10
24586,71.73,2024-10-06
47335,124.46,2024-03-03
16136,131.82,2024-01-17
19234,117.44,2024-11-19
42368,29.42,2024-07-22
17039,131.16,2024-01-31
9576,58.21,2024-08-28
39822,52.86,2024-08-01
13528,21.89,2024-03-29
18895,14.51,2024-07-25
49340,89.02,2024-08-16
17352,55.34,2024-06-01
36128,81.15,2024-10-18
31185,47.58,2024-06-26
16178,69.4,2024-04-29
2620,14.7,2024-06-11
5174,83.82,2024-02-22
29787,140.42,2024-02-15
26212,62.83,2024-03-31
44414,66.03,2024-12-30
45613,52.69,2024-10-17
49290,115.85,2024-03-11
3407,40.61,2024-03-04
24492,108.97,2024-11-21
16426,140.06,2024-12-08
2852,134.62,2024-11-30
4,66.88,2024-07-02
4207,37.52,2024-07-27
28087,12.34,2024-10-18
2414,63.5,2024-12-05
14666,30.48,2024-07-13
29507,60.79,2024-03-26
15950,115.79,2024-10-21
41083,141.14,2024-03-25
36365,63.95,2024-11-05
33437,105.95,2024-03-09
43193,117.46,2024-07-03
6293,25.16,2024-08-09
11734,116.7,2024-07-29
46453,48.61,2024-02-18
28171,79.12,2024-11-01
23549,44.67,2024-01-13
41958,118.99,2024-02-09
39848,93.28,2024-08-12
8137,142.94,2024-04-04
6886,90.04,2024-02-04
43127,50.35,2024-06-30
1863,47.13,2024-10-05
34230,10.65,2024-06-08
41571,108.72,2024-03-03
14224,148.96,2024-01-02
49414,103.37,2024-11-04
30937,69.08,2024-10-28
5036,144.09,2024-12-17
11311,44.17,2024-10-29
49089,51.44,2024-08-08
32894,101.36,2024-11-25
26037,113.52,2024-08-27
26854,53.18,2024-08-31
48028,101.03,2024-07-21
29426,38.18,2024-11-25
12914,105.99,2024-08-28
33200,49.04,2024-09-16
28131,78.81,2024-12-25
45698,62.73,2024-12-15
34457,37.85,2024-09-28
30975,136.45,2024-10-29
26551,144.45,2024-06-19
27743,97.94,2024-01-31
34532,59.08,2024-11-19
46406,108.88,2024-08-28
27828,33.87,2024-03-27
22642,144.46,2024-02-02
22341,129.99,2024-08-20
1663,53.46,2024-08-08
13716,84.8,2024-01-10
7684,75.26,2024-09-21
12067,86.68,2024-09-01
27151,87.49,2024-05-30
39071,139.57,2024-01-09
40019,94.34,2024-07-23
25586,148.27,2024-12-12
8108,127.51,2024-06-24
20062,40.48,2024-01-30
22593,59.83,2024-05-05
39906,40.24,2024-11-19
38889,40.28,2024-10-29
32489,22.97,2024-02-18
25987,71.65,2024-12-31
39744,55.64,2024-03-01
28582,122.5,2024-07-18
10489,33.77,2024-09-22
1064,140.6,2024-03-30
36173,96.41,2024-12-25
37775,137.68,2024-10-31
40028,121.22,2024-11-15
18747,93.23,2024-02-22
10622,78.53,2024-12-20
19394,116.36,2024-06-09
5179,70.87,2024-08-16
6968,100.89,2024-03-20
2693,55.88,2024-02-10
16347,65.24,2024-01-13
27875,67.16,2024-06-12
45105,128.41,2024-10-08
20135,44.37,2024-02-10
9442,87.39,2024-10-18
32506,26.3,2024-10-23
45796,74.04,2024-10-30
7213,95.25,2024-11-07
28754,18.25,2024-12-10
48240,148.97,2024-05-07
2911,92.2,2024-10-28
34604,105.73,2024-12-27
28299,104.79,2024-01-18
20367,137.24,2024-05-10
947,38.98,2024-02-10
34255,89.91,2024-03-11
8571,16.79,2024-05-18
17251,21.12,2024-11-29
32112,144.34,2024-02-06
10298,94.0,2024-01-22
14153,123.68,2024-03-27
9329,13.1,2024-11-02
8605,113.12,2024-02-13
30482,16.68,2024-11-27
2933,86.75,2024-05-26
44408,78.88,2024-11-14
42593,30.53,2024-07-12
45437,19.52,2024-08-18
30733,106.46,2024-08-26
21580,51.4,2024-05-17
42009,21.23,2024-03-01
37880,52.7,2024-07-11
7250,47.77,2024-09-04
12898,71.45,2024-02-09
38868,134.04,2024-04-27
18802,29.4,2024-09-09
6773,107.86,2024-11-07
31946,16.13,2024-11-29
44776,123.67,2024-08-25
39255,37.9,2024-06-24
31444,81.35,2024-10-09
28488,22.66,2024-06-22
5378,107.67,2024-09-09
14610,32.67,2024-01-15
10433,128.81,2024-04-21
39595,85.08,2024-05-29
4098,119.82,2024-07-01
20783,98.46,2024-12-21
19023,22.71,2024-09-29
34837,59.7,2024-06-13
5924,87.83,2024-05-15
23164,58.68,2024-08-06
28843,50.48,2024-10-14
32522,95.99,2024-07-05
38552,143.71,2024-04-01
31824,10.07,2024-07-11
15786,86.48,2024-10-27
14553,51.71,2024-03-05
2178,47.49,2024-01-13
34338,77.73,2024-11-23
28909,145.4,2024-11-12
15579,44.14,2024-08-14
33793,10.81,2024-02-04
36437,27.35,2024-01-16
19505,54.05,2024-01-29
7931,71.04,2024-10-20
10546,110.41,2024-10-05
23092,64.64,2024-04-26
5487,122.97,2024-08-06
39513,122.96,2024-05-12
42570,17.68,2024-02-16
34166,47.64,2024-09-15
23817,125.41,2024-04-22
27022,127.46,2024-12-14
33588,96.93,2024-04-01
21172,29.15,2024-09-03
39622,113.29,2024-12-19
25814,90.14,2024-04-15
16382,133.74,2024-10-08
7793,10.51,2024-03-11
28155,124.71,2024-12-16
2178,102.0,2024-12-26
2515,12.15,2024-02-25
21842,126.48,2024-12-12
8069,95.98,2024-04-06
10308,114.57,2024-06-01
5065,105.95,2024-12-02
26805,83.88,2024-09-15
10096,44.03,2024-03-28
24925,73.74,2024-01-19
43688,99.97,2024-08-12
282,59.63,2024-11-16
32215,14.3,2024-03-03
44748,61.11,2024-06-03
18654,31.99,2024-10-24
7167,42.6,2024-02-13
20569,110.91,2024-09-22
45612,48.89,2024-10-19
25087,15.47,2024-04-21
29337,97.0,2024-02-03
48667,49.83,2024-02-24
29250,108.75,2024-06-30
11418,24.88,2024-11-02
39845,20.02,2024-01-26
46470,93.73,2024-09-09
28676,30.19,2024-12-04
43962,26.84,2024-03-15
14426,85.03,2024-12-01
32294,111.04,2024-02-05
22754,55.89,2024-04-01
47687,68.39,2024-04-29
4561,34.24,2024-05-19
41004,28.16,2024-12-12
25488,76.14,2024-01-15
42308,105.88,2024-08-06
45273,138.25,2024-09-16
6319,52.28,2024-11-26
49264,129.22,2024-10-31
21280,148.62,2024-09-11
49690,44.92,2024-09-30
48252,81.93,2024-11-02
18208,143.24,2024-05-14
10388,81.26,2024-12-23
36870,114.95,2024-05-15
26073,101.73,2024-12-18
34235,145.54,2024-09-10
1283,95.29,2024-08-13
15372,21.85,2024-08-23
9361,86.72,2024-01-31
29123,34.97,2024-01-18
23540,95.05,2024-11-07
27910,17.32,2024-08-02
31484,12.52,2024-10-08
43776,16.46,2024-06-07
46858,109.74,2024-08-21
7843,128.95,2024-08-27
20044,17.99,2024-03-14
23360,25.97,2024-03-21
7582,148.18,2024-02-07
26826,52.39,2024-09-30
5454,62.49,2024-03-21
13876,51.93,2024-10-29
47973,76.87,2024-08-08
36994,49.77,2024-09-22
12715,72.99,2024-04-18
30241,32.71,2024-07-31
40964,105.83,2024-06-17
40563,31.29,2024-09-29
31923,64.81,2024-12-03
31844,146.53,2024-02-12
3017,80.5,2024-06-09
9526,120.73,2024-06-30
16425,41.2,2024-03-17
561,71.08,2024-06-16
2948,120.94,2024-03-14
13564,47.31,2024-09-11
34611,105.71,2024-04-02
3229,70.36,2024-05-23
11044,110.53,2024-06-04
18644,14.37,2024-09-01
41990,59.66,2024-07-01
39425,131.19,2024-03-24
42564,134.27,2024-07-03
43644,64.39,2024-02-07
1229,19.45,2024-04-12
46598,25.89,2024-10-27
49766,60.16,2024-02-02
26043,132.03,2024-12-08
22156,88.2,2024-11-12
38000,136.08,2024-08-03
45022,73.07,2024-10-05
30281,21.74,2024-10-14
22777,81.21,2024-06-18
44347,45.71,2024-12-24
39962,116.52,2024-09-29
11067,91.37,2024-07-20
27169,96.1,2024-10-20
30259,128.31,2024-10-21
47124,68.91,2024-01-26
45651,108.63,2024-02-19
29296,78.68,2024-09-19
20133,21.74,2024-05-29
4388,48.65,2024-04-18
26254,88.33,2024-05-08
4581,111.6,2024-04-15
38671,69.7,2024-07-04
30045,41.45,2024-03-29
19057,70.02,2024-08-10
14571,147.67,2024-10-13
7442,40.35,2024-12-26
9321,144.82,2024-06-11
31674,75.67,2024-02-15
35831,97.92,2024-10-12
12087,112.72,2024-12-07
41134,81.02,2024-03-26
25030,46.01,2024-07-06
44273,110.27,2024-02-19
45667,52.65,2024-10-05
18535,127.76,2024-06-08
27108,97.75,2024-02-07
7577,26.05,2024-08-25
17888,29.53,2024-02-17
21907,21.51,2024-11-28
11547,85.58,2024-04-15
34511,127.8,2024-09-18
45992,133.02,2024-12-23
39582,79.29,2024-06-18
12002,107.84,2024-08-05
46800,64.26,2024-05-27
1562,115.76,2024-03-21
42718,15.66,2024-11-25
18178,86.43,2024-08-22
29040,98.07,2024-08-07
49429,30.71,2024-08-08
39429,44.56,2024-03-10
49414,127.37,2024-03-09
31650,10.96,2024-08-29
21998,149.88,2024-09-05
22930,130.92,2024-04-01
39452,92.79,2024-07-27
7141,134.91,2024-12-12
13969,148.18,2024-05-18
45171,18.77,2024-05-25
35399,53.41,2024-01-19
5333,51.49,2024-01-14
46085,109.98,2024-05-22
46060,23.31,2024-04-15
34030,82.64,2024-03-25
2779,102.98,2024-12-15
42845,41.56,2024-10-22
13915,57.84,2024-10-13
7302,60.87,2024-04-13
32284,46.62,2024-05-20
23407,34.67,2024-05-15
2956,59.67,2024-03-25
10649,21.31,2024-06-22
12663,134.04,2024-07-21
15771,47.56,2024-03-22
3284,115.5,2024-05-27
27796,111.38,2024-08-25
27765,28.65,2024-07-17
18172,34.56,2024-02-02
35623,20.18,2024-01-13
21803,66.07,2024-04-24
16444,28.23,2024-07-07
29431,45.6,2024-10-13
17821,139.63,2024-06-24
46049,111.28,2024-09-07
49946,19.33,2024-08-07
17130,65.85,2024-03-14
48883,118.56,2024-09-27
44457,117.33,2024-04-24
20236,146.94,2024-05-09
17549,35.45,2024-03-11
25506,86.95,2024-01-02
1924,69.95,2024-07-16
44585,144.05,2024-02-25
43489,28.18,2024-07-21
38156,15.01,2024-04-10
46698,46.82,2024-08-20
18729,142.46,2024-08-13
18271,99.38,2024-08-12
43938,105.12,2024-01-09
5332,21.41,2024-07-25
2678,102.12,2024-05-25
48586,120.07,2024-03-21
8776,55.94,2024-07-02
38229,39.35,2024-02-24
25450,135.13,2024-01-07
21681,95.23,2024-08-13
49401,106.83,2024-12-29
4720,27.68,2024-04-07
33171,78.31,2024-01-23
16856,46.96,2024-12-11
32558,113.71,2024-06-19
30971,140.67,2024-08-04
40796,26.13,2024-01-17
39217,115.38,2024-05-02
42539,122.45,2024-04-02
37379,38.97,2024-06-18
13846,73.22,2024-02-12
35893,130.89,2024-02-06
22513,53.25,2024-09-09
21927,134.71,2024-03-11
34539,32.63,2024-06-13
36353,44.9,2024-11-29
5967,103.91,2024-08-06
18422,23.94,2024-01-05
18423,142.78,2024-06-16
32326,148.26,2024-06-13
36251,120.47,2024-02-12
4091,32.96,2024-02-07
36092,68.64,2024-09-13
37041,99.24,2024-06-17
29195,52.15,2024-06-18
2505,111.55,2024-11-19
43673,80.37,2024-03-04
32614,98.52,2024-04-14
2529,63.05,2024-12-01
4845,146.46,2024-10-03
38512,138.54,2024-11-29
39022,108.42,2024-05-24
49738,118.51,2024-11-29
29936,92.92,2024-12-16
3568,30.6,2024-04-11
34930,141.77,2024-06-28
37918,101.96,2024-10-02
2898,100.72,2024-05-05
32541,103.23,2024-06-06
22087,106.83,2024-02-11
28168,124.67,2024-06-21
15767,34.08,2024-02-03
31134,149.14,2024-01-05
764,63.04,2024-11-02
17221,99.69,2024-05-09
8580,17.13,2024-09-12
28111,88.4,2024-07-31
28623,37.24,2024-02-02
22737,49.25,2024-07-02
18600,109.67,2024-04-15
13883,113.88,2024-08-22
42719,19.24,2024-12-17
33162,134.8,2024-12-19
837,25.12,2024-12-06
40783,79.16,2024-07-09
23281,113.52,2024-12-03
7510,49.16,2024-05-08
19413,52.54,2024-05-14
29723,19.57,2024-05-05
44986,50.91,2024-05-16
11867,100.64,2024-02-13
470,99.58,2024-05-05
11407,34.49,2024-12-14
26455,148.21,2024-01-05
33337,43.77,2024-03-24
40837,38.36,2024-11-24
15719,43.64,2024-10-21
17603,76.71,2024-02-10
30844,143.04,2024-02-20
35481,140.65,2024-02-04
1650,119.21,2024-08-12
16485,126.92,2024-05-12
20313,147.47,2024-04-24
24670,71.92,2024-02-12
41416,118.62,2024-10-21
36546,122.27,2024-04-22
17240,85.09,2024-12-30
49556,24.54,2024-05-06
5817,47.11,2024-06-24
3957,96.16,2024-07-02
28039,134.58,2024-08-21
40389,92.95,2024-07-10
35939,27.5,2024-01-10
112,30.96,2024-01-09
48506,115.7,2024-09-20
42492,92.87,2024-03-18
21742,131.92,2024-09-23
45214,105.12,2024-02-04
20398,115.58,2024-07-30
16899,119.31,2024-12-02
43020,129.02,2024-06-27
3526,19.32,2024-06-18
12887,26.1,2024-02-16
6484,71.88,2024-11-24
49708,55.64,2024-01-02
31130,31.04,2024-04-24
8789,37.06,2024-03-19
41205,72.3,2024-08-15
7227,58.09,2024-11-02
11756,102.64,2024-05-24
17365,123.35,2024-10-31
32037,85.58,2024-06-13
17093,21.24,2024-05-24
6215,50.27,2024-04-15
41056,27.59,2024-06-28
2464,96.93,2024-12-01
26166,15.97,2024-01-02
46176,106.97,2024-12-15
164,10.64,2024-08-19
44321,97.46,2024-06-19
42714,49.41,2024-03-25
35154,88.3,2024-10-10
32386,82.26,2024-01-24
24127,145.76,2024-08-19
32589,86.46,2024-07-25
21731,127.77,2024-07-15
38842,139.61,2024-10-30
3671,24.44,2024-05-20
49140,14.65,2024-01-09
2876,60.48,2024-07-16
35370,49.68,2024-03-10
40493,75.66,2024-08-19
48561,69.37,2024-01-22
3793,22.71,2024-09-25
16651,128.82,2024-05-08
39035,65.34,2024-03-17
27660,76.05,2024-02-03
1915,85.2,2024-11-29
26090,131.06,2024-01-31
585,19.62,2024-06-06
1510,68.82,2024-04-23
5840,27.25,2024-05-27
48836,105.68,2024-07-08
40455,72.94,2024-05-19
47784,90.51,2024-07-22
36358,15.06,2024-04-27
45135,140.92,2024-01-01
6782,96.64,2024-11-07
9969,44.12,2024-08-28
3724,64.49,2024-09-03
27986,125.84,2024-10-09
49108,73.83,2024-09-21
43664,45.26,2024-02-19
18772,77.88,2024-03-22
21739,137.42,2024-07-24
32964,17.72,2024-10-24
27898,120.95,2024-09-12
42406,145.6,2024-08-07
39372,61.04,2024-11-01
45628,15.73,2024-11-14
16438,102.25,2024-08-24
40110,126.1,2024-03-06
44968,49.18,2024-01-18
49821,106.29,2024-04-27
37699,123.47,2024-04-20
48159,14.91,2024-12-31
2424,134.78,2024-08-15
44242,11.72,2024-02-19
29202,109.44,2024-06-04
40371,18.87,2024-01-14
34550,124.61,2024-01-21
25983,130.71,2024-02-05
19668,13.93,2024-07-07
34349,41.14,2024-08-17
24430,126.48,2024-09-22
4121,31.14,2024-10-08
25400,109.77,2024-12-06
9943,76.44,2024-10-04
18306,26.72,2024-11-26
40936,121.7,2024-06-08
10821,123.66,2024-04-06
6651,18.36,2024-01-28
32580,96.34,2024-04-23
9444,140.42,2024-05-25
22933,118.54,2024-11-17
46945,138.25,2024-02-06
27950,134.12,2024-09-06
20258,95.7,2024-05-12
37974,106.02,2024-04-08
25993,51.87,2024-01-29
19119,14.26,2024-02-04
5426,98.76,2024-03-06
6365,112.88,2024-10-31
37189,131.61,2024-07-19
31284,146.95,2024-02-18
10428,80.14,2024-01-05
25027,84.46,2024-01-13
49596,57.5,2024-10-07
17100,101.84,2024-04-22
23726,90.8,2024-07-29
42249,103.82,2024-06-09
5722,112.36,2024-10-08
10649,102.02,2024-02-14
27954,64.6,2024-06-21
41230,106.4,2024-05-13
79,76.3,2024-08-15
63,83.74,2024-02-16
17694,98.9,2024-09-18
6905,41.94,2024-10-19
36727,19.59,2024-04-30
42209,16.99,2024-02-10
47869,143.54,2024-09-16
33836,113.72,2024-08-27
8550,83.82,2024-07-29
40097,53.6,2024-11-29
3227,33.41,2024-03-31
6759,103.96,2024-06-03
29082,68.15,2024-01-06
26382,71.02,2024-04-20
9996,132.9,2024-08-17
35807,100.86,2024-04-10
47421,141.68,2024-01-03
30391,54.45,2024-11-26
33951,53.55,2024-01-30
16486,93.22,2024-10-23
46658,41.77,2024-02-06
4661,32.98,2024-11-20
43652,65.65,2024-12-08
15800,94.33,2024-01-23
49567,133.45,2024-07-16
49929,97.27,2024-09-30
31184,87.88,2024-09-08
40823,123.82,2024-09-11
3278,142.13,2024-11-09
49203,99.09,2024-12-20
35986,110.82,2024-03-20
33607,133.14,2024-10-17
28838,91.4,2024-08-02
30434,85.68,2024-09-05
16296,141.64,2024-05-06
3108,67.89,2024-02-15
40011,81.12,2024-03-17
5937,30.85,2024-06-09
33158,88.91,2024-08-20
32523,58.81,2024-10-29
4340,127.47,2024-01-10
31698,131.15,2024-10-19
9184,24.02,2024-01-08
5329,11.96,2024-07-16
9578,23.83,2024-01-08
6892,148.98,2024-03-13
6876,29.93,2024-08-25
46402,32.73,2024-10-10
48257,104.33,2024-08-30
40432,97.5,2024-11-12
18946,15.96,2024-07-04
40362,42.04,2024-11-26
8321,147.64,2024-01-28
47763,19.2,2024-04-10
40003,93.46,2024-08-11
47358,43.37,2024-05-31
43572,35.12,2024-05-07
21185,75.88,2024-06-13
4065,145.36,2024-04-22
28617,61.48,2024-11-19
18754,86.92,2024-01-29
47457,92.07,2024-07-23
3671,45.6,2024-05-10
3365,50.0,2024-11-23
4731,16.01,2024-02-05
38830,61.36,2024-10-20
18217,46.58,2024-07-29
29085,132.45,2024-07-22
20823,112.36,2024-09-11
21069,118.5,2024-06-26
14067,16.36,2024-03-31
36356,60.16,2024-09-20
46881,122.56,2024-02-25
37903,109.6,2024-07-16
21835,95.72,2024-02-24
5331,136.82,2024-01-15
42495,104.74,2024-07-22
24238,104.07,2024-07-18
45906,23.47,2024-08-19
36663,106.91,2024-08-03
36824,46.07,2024-02-08
48686,76.55,2024-09-30
684,100.01,2024-06-12
44011,26.9,2024-09-10
35814,107.19,2024-11-08
30632,60.02,2024-08-18
29985,127.22,2024-10-28
49669,104.23,2024-02-24
22108,23.83,2024-10-05
29502,112.52,2024-07-05
18866,129.65,2024-09-13
29236,42.23,2024-11-03
41118,142.11,2024-08-26
14183,146.43,2024-07-13
36116,106.52,2024-11-06
3478,71.69,2024-12-13
5867,23.27,2024-02-19
19735,10.51,2024-07-27
41263,68.07,2024-04-08
30350,22.33,2024-12-24
32988,40.47,2024-05-28
45537,32.24,2024-08-09
30568,19.91,2024-11-11
5278,132.41,2024-01-11
33978,81.34,2024-08-25
32379,13.64,2024-10-12
26479,139.01,2024-11-22
18333,41.63,2024-01-24
24525,69.81,2024-06-24
2564,129.51,2024-02-28
45198,37.42,2024-06-06
34246,46.71,2024-04-29
36057,25.2,2024-04-17
22002,29.95,2024-01-01
21454,12.08,2024-07-07
40426,104.32,2024-09-19
35965,13.89,2024-08-13
6520,16.24,2024-06-29
4739,21.3,2024-11-03
22444,48.75,2024-12-02
31171,33.32,2024-02-08
28371,59.62,2024-02-15
26233,64.5,2024-01-25
18292,147.2,2024-10-21
