timestamp,cidade,temperatura
2025-05-14T12:24:05Z,Salvador,27
2025-05-14T12:24:10Z,São Paulo,28
2025-05-14T12:24:15Z,Salvador,19
2025-05-14T12:24:20Z,Belo Horizonte,44
2025-05-14T12:24:25Z,Porto Alegre,41
2025-05-14T12:24:30Z,Curitiba,15
2025-05-14T12:24:35Z,São Paulo,34
2025-05-14T12:24:40Z,Salvador,20
2025-05-14T12:24:45Z,Fortaleza,44
2025-05-14T12:24:50Z,São Paulo,35
2025-05-14T12:24:55Z,Rio de Janeiro,18
2025-05-14T12:25:00Z,Porto Alegre,44
2025-05-14T12:25:05Z,São Paulo,29
2025-05-14T12:25:10Z,Curitiba,19
2025-05-14T12:25:15Z,Porto Alegre,20
2025-05-14T12:25:20Z,Fortaleza,26
2025-05-14T12:25:25Z,Salvador,26
2025-05-14T12:25:30Z,Porto Alegre,30
2025-05-14T12:25:35Z,São Paulo,19
2025-05-14T12:25:40Z,Rio de Janeiro,17
2025-05-14T12:25:45Z,Curitiba,25
2025-05-14T12:25:50Z,Belo Horizonte,28
2025-05-14T12:25:55Z,Curitiba,24
2025-05-14T12:26:00Z,Salvador,28
2025-05-14T12:26:05Z,Curitiba,38
2025-05-14T12:26:10Z,Rio de Janeiro,31
2025-05-14T12:26:15Z,Salvador,38
2025-05-14T12:26:20Z,Porto Alegre,18
2025-05-14T12:26:25Z,Porto Alegre,22
2025-05-14T12:26:30Z,São Paulo,43
2025-05-14T12:26:35Z,Curitiba,24
2025-05-14T12:26:40Z,Belo Horizonte,16
2025-05-14T12:26:45Z,Curitiba,44
2025-05-14T12:26:50Z,Fortaleza,34
2025-05-14T12:26:55Z,Rio de Janeiro,36
2025-05-14T12:27:00Z,Salvador,23
2025-05-14T12:27:05Z,Salvador,42
2025-05-14T12:27:10Z,Porto Alegre,30
2025-05-14T12:27:15Z,São Paulo,25
2025-05-14T12:27:20Z,Curitiba,41
2025-05-14T12:27:25Z,São Paulo,28
2025-05-14T12:27:30Z,Belo Horizonte,28
2025-05-14T12:27:35Z,Porto Alegre,17
2025-05-14T12:27:40Z,Salvador,19
2025-05-14T12:27:45Z,São Paulo,27
2025-05-14T12:27:50Z,Rio de Janeiro,17
2025-05-14T12:27:55Z,Porto Alegre,24
2025-05-14T12:28:00Z,Rio de Janeiro,18
2025-05-14T12:28:05Z,Salvador,16
2025-05-14T12:28:10Z,Curitiba,41
2025-05-14T12:28:15Z,Belo Horizonte,35
2025-05-14T12:28:20Z,Belo Horizonte,15
2025-05-14T12:28:25Z,Curitiba,39
2025-05-14T12:28:30Z,Fortaleza,38
2025-05-14T12:28:35Z,Rio de Janeiro,17
2025-05-14T12:28:40Z,Belo Horizonte,16
2025-05-14T12:28:45Z,Fortaleza,16
2025-05-14T12:28:50Z,Porto Alegre,31
2025-05-14T12:28:55Z,Belo Horizonte,24
2025-05-14T12:29:00Z,Curitiba,24
2025-05-14T12:29:05Z,São Paulo,25
2025-05-14T12:29:10Z,Curitiba,31
2025-05-14T12:29:15Z,Salvador,28
2025-05-14T12:29:20Z,Rio de Janeiro,25
2025-05-14T12:29:25Z,Porto Alegre,16
2025-05-14T12:29:30Z,Curitiba,34
2025-05-14T12:29:35Z,Fortaleza,32
2025-05-14T12:29:40Z,Fortaleza,18
2025-05-14T12:29:45Z,Fortaleza,38
2025-05-14T12:29:50Z,Rio de Janeiro,25
2025-05-14T12:29:55Z,Fortaleza,40
2025-05-14T12:30:00Z,São Paulo,40
2025-05-14T12:30:05Z,Fortaleza,17
2025-05-14T12:30:10Z,São Paulo,15
2025-05-14T12:30:15Z,Porto Alegre,42
2025-05-14T12:30:20Z,São Paulo,19
2025-05-14T12:30:25Z,Fortaleza,42
2025-05-14T12:30:30Z,Fortaleza,29
2025-05-14T12:30:35Z,Curitiba,16
2025-05-14T12:30:40Z,Curitiba,29
2025-05-14T12:30:45Z,Salvador,29
2025-05-14T12:30:50Z,São Paulo,40
2025-05-14T12:30:55Z,Fortaleza,34
2025-05-14T12:31:00Z,São Paulo,39
2025-05-14T12:31:05Z,Salvador,33
2025-05-14T12:31:10Z,Porto Alegre,33
2025-05-14T12:31:15Z,Rio de Janeiro,23
2025-05-14T12:31:20Z,Curitiba,28
2025-05-14T12:31:25Z,Curitiba,40
2025-05-14T12:31:30Z,Fortaleza,42
2025-05-14T12:31:35Z,Belo Horizonte,31
2025-05-14T12:31:40Z,Fortaleza,25
2025-05-14T12:31:45Z,Salvador,28
2025-05-14T12:31:50Z,Curitiba,15
2025-05-14T12:31:55Z,Salvador,19
2025-05-14T12:32:00Z,Porto Alegre,27
2025-05-14T12:32:05Z,Rio de Janeiro,42
2025-05-14T12:32:10Z,Belo Horizonte,40
2025-05-14T12:32:15Z,Rio de Janeiro,26
2025-05-14T12:32:20Z,Belo Horizonte,17
2025-05-14T12:32:25Z,Curitiba,32
2025-05-14T12:32:30Z,Fortaleza,23
2025-05-14T12:32:35Z,Porto Alegre,23
2025-05-14T12:32:40Z,São Paulo,32
2025-05-14T12:32:45Z,Salvador,30
2025-05-14T12:32:50Z,São Paulo,26
2025-05-14T12:32:55Z,Salvador,27
2025-05-14T12:33:00Z,Porto Alegre,19
2025-05-14T12:33:05Z,São Paulo,43
2025-05-14T12:33:10Z,Rio de Janeiro,43
2025-05-14T12:33:15Z,Salvador,36
2025-05-14T12:33:20Z,Rio de Janeiro,43
2025-05-14T12:33:25Z,Belo Horizonte,34
2025-05-14T12:33:30Z,Belo Horizonte,31
2025-05-14T12:33:35Z,Belo Horizonte,18
2025-05-14T12:33:40Z,Rio de Janeiro,43
2025-05-14T12:33:45Z,Fortaleza,21
2025-05-14T12:33:50Z,Fortaleza,22
2025-05-14T12:33:55Z,Rio de Janeiro,36
2025-05-14T12:34:00Z,Belo Horizonte,36
2025-05-14T12:34:05Z,Fortaleza,32
2025-05-14T12:34:10Z,Belo Horizonte,35
2025-05-14T12:34:15Z,Fortaleza,29
2025-05-14T12:34:20Z,Belo Horizonte,42
2025-05-14T12:34:25Z,Belo Horizonte,16
2025-05-14T12:34:30Z,Rio de Janeiro,23
2025-05-14T12:34:35Z,Rio de Janeiro,39
2025-05-14T12:34:40Z,Belo Horizonte,35
2025-05-14T12:34:45Z,Belo Horizonte,42
2025-05-14T12:34:50Z,São Paulo,38
2025-05-14T12:34:55Z,Rio de Janeiro,19
2025-05-14T12:35:00Z,São Paulo,38
2025-05-14T12:35:05Z,Curitiba,37
2025-05-14T12:35:10Z,Rio de Janeiro,29
2025-05-14T12:35:15Z,Curitiba,44
2025-05-14T12:35:20Z,Fortaleza,37
2025-05-14T12:35:25Z,Porto Alegre,21
2025-05-14T12:35:30Z,Fortaleza,34
2025-05-14T12:35:35Z,Rio de Janeiro,27
2025-05-14T12:35:40Z,Curitiba,28
2025-05-14T12:35:45Z,Curitiba,27
2025-05-14T12:35:50Z,São Paulo,22
2025-05-14T12:35:55Z,São Paulo,44
2025-05-14T12:36:00Z,Porto Alegre,21
2025-05-14T12:36:05Z,Belo Horizonte,19
2025-05-14T12:36:10Z,Curitiba,36
2025-05-14T12:36:15Z,Salvador,32
2025-05-14T12:36:20Z,Porto Alegre,22
2025-05-14T12:36:25Z,Curitiba,19
2025-05-14T12:36:30Z,Porto Alegre,26
2025-05-14T12:36:35Z,Salvador,18
2025-05-14T12:36:40Z,São Paulo,42
2025-05-14T12:36:45Z,Rio de Janeiro,38
2025-05-14T12:36:50Z,Porto Alegre,21
2025-05-14T12:36:55Z,Curitiba,36
2025-05-14T12:37:00Z,Porto Alegre,41
2025-05-14T12:37:05Z,Salvador,30
2025-05-14T12:37:10Z,Belo Horizonte,35
2025-05-14T12:37:15Z,Belo Horizonte,41
2025-05-14T12:37:20Z,Rio de Janeiro,27
2025-05-14T12:37:25Z,Porto Alegre,30
2025-05-14T12:37:30Z,São Paulo,22
2025-05-14T12:37:35Z,Rio de Janeiro,21
2025-05-14T12:37:40Z,Salvador,25
2025-05-14T12:37:45Z,Fortaleza,22
2025-05-14T12:37:50Z,Rio de Janeiro,16
2025-05-14T12:37:55Z,Porto Alegre,26
2025-05-14T12:38:00Z,São Paulo,19
2025-05-14T12:38:05Z,Curitiba,23
2025-05-14T12:38:10Z,Belo Horizonte,29
2025-05-14T12:38:15Z,Fortaleza,23
2025-05-14T12:38:20Z,São Paulo,15
2025-05-14T12:38:25Z,Curitiba,39
2025-05-14T12:38:30Z,Belo Horizonte,15
2025-05-14T12:38:35Z,Belo Horizonte,18
2025-05-14T12:38:40Z,Curitiba,23
2025-05-14T12:38:45Z,São Paulo,21
2025-05-14T12:38:50Z,Fortaleza,27
2025-05-14T12:38:55Z,Curitiba,22
2025-05-14T12:39:00Z,Fortaleza,22
2025-05-14T12:39:05Z,Fortaleza,40
2025-05-14T12:39:10Z,Rio de Janeiro,30
2025-05-14T12:39:15Z,São Paulo,44
2025-05-14T12:39:20Z,Fortaleza,44
2025-05-14T12:39:25Z,Salvador,29
2025-05-14T12:39:30Z,Curitiba,35
2025-05-14T12:39:35Z,Fortaleza,21
2025-05-14T12:39:40Z,Curitiba,39
2025-05-14T12:39:45Z,Belo Horizonte,19
2025-05-14T12:39:50Z,São Paulo,29
2025-05-14T12:39:55Z,Porto Alegre,40
2025-05-14T12:40:00Z,Porto Alegre,38
2025-05-14T12:40:05Z,Fortaleza,18
2025-05-14T12:40:10Z,São Paulo,34
2025-05-14T12:40:15Z,Salvador,44
2025-05-14T12:40:20Z,Salvador,31
2025-05-14T12:40:25Z,Porto Alegre,24
2025-05-14T12:40:30Z,Curitiba,30
2025-05-14T12:40:35Z,Salvador,42
2025-05-14T12:40:40Z,Curitiba,16
2025-05-14T12:40:45Z,São Paulo,30
2025-05-14T12:40:50Z,Belo Horizonte,24
2025-05-14T12:40:55Z,São Paulo,32
2025-05-14T12:41:00Z,Belo Horizonte,33
2025-05-14T12:41:05Z,Salvador,26
2025-05-14T12:41:10Z,Curitiba,34
2025-05-14T12:41:15Z,Porto Alegre,24
2025-05-14T12:41:20Z,São Paulo,29
2025-05-14T12:41:25Z,São Paulo,21
2025-05-14T12:41:30Z,Belo Horizonte,15
2025-05-14T12:41:35Z,Rio de Janeiro,17
2025-05-14T12:41:40Z,Salvador,21
2025-05-14T12:41:45Z,Belo Horizonte,31
2025-05-14T12:41:50Z,Salvador,25
2025-05-14T12:41:55Z,Fortaleza,34
2025-05-14T12:42:00Z,São Paulo,38
2025-05-14T12:42:05Z,São Paulo,34
2025-05-14T12:42:10Z,Porto Alegre,20
2025-05-14T12:42:15Z,São Paulo,39
2025-05-14T12:42:20Z,Curitiba,25
2025-05-14T12:42:25Z,Belo Horizonte,43
2025-05-14T12:42:30Z,Rio de Janeiro,20
2025-05-14T12:42:35Z,Fortaleza,44
2025-05-14T12:42:40Z,Belo Horizonte,15
2025-05-14T12:42:45Z,Belo Horizonte,17
2025-05-14T12:42:50Z,Curitiba,33
2025-05-14T12:42:55Z,Rio de Janeiro,34
2025-05-14T12:43:00Z,São Paulo,28
2025-05-14T12:43:05Z,Fortaleza,23
2025-05-14T12:43:10Z,Curitiba,20
2025-05-14T12:43:15Z,Salvador,17
2025-05-14T12:43:20Z,São Paulo,40
2025-05-14T12:43:25Z,Fortaleza,19
2025-05-14T12:43:30Z,Porto Alegre,38
2025-05-14T12:43:35Z,Fortaleza,39
2025-05-14T12:43:40Z,Curitiba,35
2025-05-14T12:43:45Z,São Paulo,40
2025-05-14T12:43:50Z,Belo Horizonte,34
2025-05-14T12:43:55Z,Belo Horizonte,36
2025-05-14T12:44:00Z,Salvador,32
2025-05-14T12:44:05Z,Salvador,22
2025-05-14T12:44:10Z,Porto Alegre,40
2025-05-14T12:44:15Z,Belo Horizonte,23
2025-05-14T12:44:20Z,Curitiba,30
2025-05-14T12:44:25Z,Curitiba,16
2025-05-14T12:44:30Z,Porto Alegre,41
2025-05-14T12:44:35Z,Curitiba,43
2025-05-14T12:44:40Z,Porto Alegre,19
2025-05-14T12:44:45Z,São Paulo,42
2025-05-14T12:44:50Z,Fortaleza,31
2025-05-14T12:44:55Z,Rio de Janeiro,38
2025-05-14T12:45:00Z,Rio de Janeiro,33
2025-05-14T12:45:05Z,Porto Alegre,19
2025-05-14T12:45:10Z,Belo Horizonte,27
2025-05-14T12:45:15Z,Fortaleza,33
2025-05-14T12:45:20Z,São Paulo,30
2025-05-14T12:45:25Z,Curitiba,37
2025-05-14T12:45:30Z,Salvador,36
2025-05-14T12:45:35Z,Porto Alegre,33
2025-05-14T12:45:40Z,Belo Horizonte,37
2025-05-14T12:45:45Z,Curitiba,19
2025-05-14T12:45:50Z,Salvador,42
2025-05-14T12:45:55Z,Porto Alegre,31
2025-05-14T12:46:00Z,Belo Horizonte,24
2025-05-14T12:46:05Z,Curitiba,17
2025-05-14T12:46:10Z,Salvador,28
2025-05-14T12:46:15Z,Curitiba,19
2025-05-14T12:46:20Z,São Paulo,35
2025-05-14T12:46:25Z,São Paulo,18
2025-05-14T12:46:30Z,Rio de Janeiro,28
2025-05-14T12:46:35Z,Rio de Janeiro,18
2025-05-14T12:46:40Z,Curitiba,37
2025-05-14T12:46:45Z,Rio de Janeiro,17
2025-05-14T12:46:50Z,Belo Horizonte,32
2025-05-14T12:46:55Z,São Paulo,19
2025-05-14T12:47:00Z,Curitiba,23
2025-05-14T12:47:05Z,Fortaleza,25
2025-05-14T12:47:10Z,Curitiba,29
2025-05-14T12:47:15Z,Porto Alegre,25
2025-05-14T12:47:20Z,Porto Alegre,35
2025-05-14T12:47:25Z,Fortaleza,41
2025-05-14T12:47:30Z,Fortaleza,18
2025-05-14T12:47:35Z,São Paulo,35
2025-05-14T12:47:40Z,Porto Alegre,19
2025-05-14T12:47:45Z,Belo Horizonte,25
2025-05-14T12:47:50Z,Salvador,23
2025-05-14T12:47:55Z,São Paulo,37
2025-05-14T12:48:00Z,Fortaleza,25
2025-05-14T12:48:05Z,Fortaleza,36
2025-05-14T12:48:10Z,Rio de Janeiro,25
2025-05-14T12:48:15Z,Belo Horizonte,18
2025-05-14T12:48:20Z,Porto Alegre,26
2025-05-14T12:48:25Z,Fortaleza,18
2025-05-14T12:48:30Z,Curitiba,34
2025-05-14T12:48:35Z,Salvador,30
2025-05-14T12:48:40Z,Curitiba,16
2025-05-14T12:48:45Z,Rio de Janeiro,43
2025-05-14T12:48:50Z,São Paulo,37
2025-05-14T12:48:55Z,Fortaleza,35
2025-05-14T12:49:00Z,Rio de Janeiro,24
2025-05-14T12:49:05Z,Fortaleza,32
2025-05-14T12:49:10Z,Belo Horizonte,29
2025-05-14T12:49:15Z,Porto Alegre,43
2025-05-14T12:49:20Z,Curitiba,22
2025-05-14T12:49:25Z,São Paulo,36
2025-05-14T12:49:30Z,Belo Horizonte,17
2025-05-14T12:49:35Z,Porto Alegre,22
2025-05-14T12:49:40Z,Salvador,22
2025-05-14T12:49:45Z,Rio de Janeiro,21
2025-05-14T12:49:50Z,São Paulo,17
2025-05-14T12:49:55Z,Salvador,30
2025-05-14T12:50:00Z,Curitiba,24
2025-05-14T12:50:05Z,São Paulo,34
2025-05-14T12:50:10Z,São Paulo,41
2025-05-14T12:50:15Z,São Paulo,37
2025-05-14T12:50:20Z,Rio de Janeiro,22
2025-05-14T12:50:25Z,Rio de Janeiro,21
2025-05-14T12:50:30Z,Rio de Janeiro,22
2025-05-14T12:50:35Z,Salvador,37
2025-05-14T12:50:40Z,São Paulo,34
2025-05-14T12:50:45Z,Belo Horizonte,15
2025-05-14T12:50:50Z,Fortaleza,23
2025-05-14T12:50:55Z,Porto Alegre,37
2025-05-14T12:51:00Z,Salvador,26
2025-05-14T12:51:05Z,Curitiba,42
2025-05-14T12:51:10Z,São Paulo,27
2025-05-14T12:51:15Z,Salvador,36
2025-05-14T12:51:20Z,Curitiba,34
2025-05-14T12:51:25Z,Belo Horizonte,30
2025-05-14T12:51:30Z,Salvador,33
2025-05-14T12:51:35Z,Porto Alegre,15
2025-05-14T12:51:40Z,Curitiba,39
2025-05-14T12:51:45Z,Rio de Janeiro,20
2025-05-14T12:51:50Z,Fortaleza,34
2025-05-14T12:51:55Z,São Paulo,25
2025-05-14T12:52:00Z,Curitiba,43
2025-05-14T12:52:05Z,Rio de Janeiro,15
2025-05-14T12:52:10Z,Rio de Janeiro,23
2025-05-14T12:52:15Z,São Paulo,28
2025-05-14T12:52:20Z,Salvador,18
2025-05-14T12:52:25Z,Porto Alegre,16
2025-05-14T12:52:30Z,Curitiba,21
2025-05-14T12:52:35Z,Belo Horizonte,41
2025-05-14T12:52:40Z,São Paulo,36
2025-05-14T12:52:45Z,Rio de Janeiro,28
2025-05-14T12:52:50Z,Salvador,32
2025-05-14T12:52:55Z,São Paulo,26
2025-05-14T12:53:00Z,Rio de Janeiro,24
2025-05-14T12:53:05Z,Fortaleza,35
2025-05-14T12:53:10Z,Belo Horizonte,18
2025-05-14T12:53:15Z,Porto Alegre,23
2025-05-14T12:53:20Z,Fortaleza,29
2025-05-14T12:53:25Z,Rio de Janeiro,28
2025-05-14T12:53:30Z,Fortaleza,34
2025-05-14T12:53:35Z,Curitiba,22
2025-05-14T12:53:40Z,Fortaleza,35
2025-05-14T12:53:45Z,Belo Horizonte,16
2025-05-14T12:53:50Z,Belo Horizonte,38
2025-05-14T12:53:55Z,Salvador,24
2025-05-14T12:54:00Z,Salvador,43
2025-05-14T12:54:05Z,São Paulo,33
2025-05-14T12:54:10Z,Salvador,40
2025-05-14T12:54:15Z,Rio de Janeiro,20
2025-05-14T12:54:20Z,Porto Alegre,43
2025-05-14T12:54:25Z,Belo Horizonte,43
2025-05-14T12:54:30Z,Porto Alegre,30
2025-05-14T12:54:35Z,Rio de Janeiro,21
2025-05-14T12:54:40Z,Rio de Janeiro,43
2025-05-14T12:54:45Z,Belo Horizonte,16
2025-05-14T12:54:50Z,São Paulo,28
2025-05-14T12:54:55Z,Salvador,33
2025-05-14T12:55:00Z,Curitiba,38
2025-05-14T12:55:05Z,São Paulo,32
2025-05-14T12:55:10Z,Porto Alegre,39
2025-05-14T12:55:15Z,Belo Horizonte,19
2025-05-14T12:55:20Z,Fortaleza,40
2025-05-14T12:55:25Z,Belo Horizonte,26
2025-05-14T12:55:30Z,Curitiba,16
2025-05-14T12:55:35Z,São Paulo,32
2025-05-14T12:55:40Z,São Paulo,44
2025-05-14T12:55:45Z,Salvador,41
2025-05-14T12:55:50Z,São Paulo,35
2025-05-14T12:55:55Z,Fortaleza,21
2025-05-14T12:56:00Z,Fortaleza,32
2025-05-14T12:56:05Z,São Paulo,23
2025-05-14T12:56:10Z,Salvador,44
2025-05-14T12:56:15Z,Curitiba,28
2025-05-14T12:56:20Z,Rio de Janeiro,28
2025-05-14T12:56:25Z,Curitiba,35
2025-05-14T12:56:30Z,Rio de Janeiro,36
2025-05-14T12:56:35Z,Salvador,19
2025-05-14T12:56:40Z,Curitiba,36
2025-05-14T12:56:45Z,Curitiba,17
2025-05-14T12:56:50Z,Fortaleza,19
2025-05-14T12:56:55Z,Curitiba,16
2025-05-14T12:57:00Z,Salvador,41
2025-05-14T12:57:05Z,Fortaleza,44
2025-05-14T12:57:10Z,Fortaleza,29
2025-05-14T12:57:15Z,Salvador,40
2025-05-14T12:57:20Z,Belo Horizonte,35
2025-05-14T12:57:25Z,Fortaleza,18
2025-05-14T12:57:30Z,Rio de Janeiro,35
2025-05-14T12:57:35Z,Rio de Janeiro,38
2025-05-14T12:57:40Z,Curitiba,33
2025-05-14T12:57:45Z,Curitiba,27
2025-05-14T12:57:50Z,Rio de Janeiro,26
2025-05-14T12:57:55Z,Curitiba,30
2025-05-14T12:58:00Z,Fortaleza,42
2025-05-14T12:58:05Z,Porto Alegre,41
2025-05-14T12:58:10Z,Porto Alegre,35
2025-05-14T12:58:15Z,São Paulo,33
2025-05-14T12:58:20Z,São Paulo,16
2025-05-14T12:58:25Z,Porto Alegre,17
2025-05-14T12:58:30Z,Rio de Janeiro,39
2025-05-14T12:58:35Z,Belo Horizonte,40
2025-05-14T12:58:40Z,Salvador,18
2025-05-14T12:58:45Z,Rio de Janeiro,20
2025-05-14T12:58:50Z,Salvador,18
2025-05-14T12:58:55Z,Salvador,34
2025-05-14T12:59:00Z,Fortaleza,32
2025-05-14T12:59:05Z,Curitiba,44
2025-05-14T12:59:10Z,Fortaleza,15
2025-05-14T12:59:15Z,Salvador,26
2025-05-14T12:59:20Z,Fortaleza,24
2025-05-14T12:59:25Z,Fortaleza,29
2025-05-14T12:59:30Z,Rio de Janeiro,43
2025-05-14T12:59:35Z,São Paulo,41
2025-05-14T12:59:40Z,Belo Horizonte,43
2025-05-14T12:59:45Z,Rio de Janeiro,33
2025-05-14T12:59:50Z,Belo Horizonte,34
2025-05-14T12:59:55Z,Belo Horizonte,24
2025-05-14T13:00:00Z,São Paulo,28
2025-05-14T13:00:05Z,Rio de Janeiro,41
2025-05-14T13:00:10Z,Salvador,16
2025-05-14T13:00:15Z,Curitiba,39
2025-05-14T13:00:20Z,Porto Alegre,17
2025-05-14T13:00:25Z,Curitiba,40
2025-05-14T13:00:30Z,Belo Horizonte,19
2025-05-14T13:00:35Z,São Paulo,39
2025-05-14T13:00:40Z,Fortaleza,41
2025-05-14T13:00:45Z,São Paulo,21
2025-05-14T13:00:50Z,Rio de Janeiro,31
2025-05-14T13:00:55Z,Rio de Janeiro,39
2025-05-14T13:01:00Z,Rio de Janeiro,17
2025-05-14T13:01:05Z,Belo Horizonte,38
2025-05-14T13:01:10Z,Salvador,16
2025-05-14T13:01:15Z,Porto Alegre,40
2025-05-14T13:01:20Z,Salvador,40
2025-05-14T13:01:25Z,Salvador,34
2025-05-14T13:01:30Z,São Paulo,38
2025-05-14T13:01:35Z,Porto Alegre,31
2025-05-14T13:01:40Z,Salvador,19
2025-05-14T13:01:45Z,Porto Alegre,23
2025-05-14T13:01:50Z,Rio de Janeiro,31
2025-05-14T13:01:55Z,Rio de Janeiro,29
2025-05-14T13:02:00Z,Rio de Janeiro,41
2025-05-14T13:02:05Z,Rio de Janeiro,34
2025-05-14T13:02:10Z,Belo Horizonte,15
2025-05-14T13:02:15Z,Curitiba,32
2025-05-14T13:02:20Z,Fortaleza,20
2025-05-14T13:02:25Z,Rio de Janeiro,33
2025-05-14T13:02:30Z,Salvador,43
2025-05-14T13:02:35Z,Curitiba,17
2025-05-14T13:02:40Z,Fortaleza,36
2025-05-14T13:02:45Z,Curitiba,36
2025-05-14T13:02:50Z,Rio de Janeiro,31
2025-05-14T13:02:55Z,São Paulo,24
2025-05-14T13:03:00Z,Rio de Janeiro,21
2025-05-14T13:03:05Z,Fortaleza,20
2025-05-14T13:03:10Z,Fortaleza,44
2025-05-14T13:03:15Z,Porto Alegre,43
2025-05-14T13:03:20Z,Salvador,44
2025-05-14T13:03:25Z,São Paulo,15
2025-05-14T13:03:30Z,Curitiba,24
2025-05-14T13:03:35Z,Belo Horizonte,27
2025-05-14T13:03:40Z,Belo Horizonte,37
2025-05-14T13:03:45Z,Salvador,25
2025-05-14T13:03:50Z,Porto Alegre,40
2025-05-14T13:03:55Z,Salvador,43
2025-05-14T13:04:00Z,Curitiba,16
2025-05-14T13:04:05Z,Rio de Janeiro,19
2025-05-14T13:04:10Z,Salvador,19
2025-05-14T13:04:15Z,Rio de Janeiro,35
2025-05-14T13:04:20Z,São Paulo,30
2025-05-14T13:04:25Z,Salvador,40
2025-05-14T13:04:30Z,Salvador,22
2025-05-14T13:04:35Z,Salvador,30
2025-05-14T13:04:40Z,Salvador,24
2025-05-14T13:04:45Z,Porto Alegre,36
2025-05-14T13:04:50Z,Salvador,23
2025-05-14T13:04:55Z,Salvador,17
2025-05-14T13:05:00Z,Porto Alegre,23
2025-05-14T13:05:05Z,Rio de Janeiro,39
2025-05-14T13:05:10Z,Salvador,23
2025-05-14T13:05:15Z,Rio de Janeiro,30
2025-05-14T13:05:20Z,Belo Horizonte,36
2025-05-14T13:05:25Z,Porto Alegre,40
2025-05-14T13:05:30Z,Curitiba,36
2025-05-14T13:05:35Z,Porto Alegre,29
2025-05-14T13:05:40Z,Belo Horizonte,39
2025-05-14T13:05:45Z,Porto Alegre,39
2025-05-14T13:05:50Z,Belo Horizonte,38
2025-05-14T13:05:55Z,Curitiba,33
2025-05-14T13:06:00Z,Curitiba,42
2025-05-14T13:06:05Z,São Paulo,32
2025-05-14T13:06:10Z,Fortaleza,37
2025-05-14T13:06:15Z,Curitiba,28
2025-05-14T13:06:20Z,São Paulo,34
2025-05-14T13:06:25Z,Salvador,33
2025-05-14T13:06:30Z,Belo Horizonte,34
2025-05-14T13:06:35Z,Rio de Janeiro,40
2025-05-14T13:06:40Z,Porto Alegre,41
2025-05-14T13:06:45Z,Porto Alegre,35
2025-05-14T13:06:50Z,Rio de Janeiro,27
2025-05-14T13:06:55Z,Curitiba,35
2025-05-14T13:07:00Z,Belo Horizonte,18
2025-05-14T13:07:05Z,Rio de Janeiro,40
2025-05-14T13:07:10Z,São Paulo,35
2025-05-14T13:07:15Z,Belo Horizonte,23
2025-05-14T13:07:20Z,Porto Alegre,33
2025-05-14T13:07:25Z,Curitiba,29
2025-05-14T13:07:30Z,Curitiba,23
2025-05-14T13:07:35Z,Porto Alegre,16
2025-05-14T13:07:40Z,Rio de Janeiro,23
2025-05-14T13:07:45Z,Fortaleza,20
2025-05-14T13:07:50Z,Salvador,34
2025-05-14T13:07:55Z,São Paulo,22
2025-05-14T13:08:00Z,Fortaleza,43
2025-05-14T13:08:05Z,São Paulo,27
2025-05-14T13:08:10Z,Rio de Janeiro,26
2025-05-14T13:08:15Z,Porto Alegre,35
2025-05-14T13:08:20Z,São Paulo,39
2025-05-14T13:08:25Z,Curitiba,29
2025-05-14T13:08:30Z,Curitiba,43
2025-05-14T13:08:35Z,Belo Horizonte,42
2025-05-14T13:08:40Z,Belo Horizonte,15
2025-05-14T13:08:45Z,Salvador,43
2025-05-14T13:08:50Z,Porto Alegre,21
2025-05-14T13:08:55Z,Curitiba,40
2025-05-14T13:09:00Z,Salvador,42
2025-05-14T13:09:05Z,São Paulo,21
2025-05-14T13:09:10Z,Fortaleza,35
2025-05-14T13:09:15Z,Rio de Janeiro,43
2025-05-14T13:09:20Z,Porto Alegre,35
2025-05-14T13:09:25Z,Salvador,26
2025-05-14T13:09:30Z,Rio de Janeiro,29
2025-05-14T13:09:35Z,Salvador,41
2025-05-14T13:09:40Z,Belo Horizonte,38
2025-05-14T13:09:45Z,Rio de Janeiro,42
2025-05-14T13:09:50Z,Porto Alegre,31
2025-05-14T13:09:55Z,Belo Horizonte,43
2025-05-14T13:10:00Z,Salvador,16
2025-05-14T13:10:05Z,Fortaleza,25
2025-05-14T13:10:10Z,Salvador,23
2025-05-14T13:10:15Z,Belo Horizonte,32
2025-05-14T13:10:20Z,Belo Horizonte,43
2025-05-14T13:10:25Z,Salvador,33
2025-05-14T13:10:30Z,Rio de Janeiro,17
2025-05-14T13:10:35Z,Rio de Janeiro,37
2025-05-14T13:10:40Z,Curitiba,26
2025-05-14T13:10:45Z,Belo Horizonte,15
2025-05-14T13:10:50Z,Porto Alegre,44
2025-05-14T13:10:55Z,Porto Alegre,38
2025-05-14T13:11:00Z,Porto Alegre,40
2025-05-14T13:11:05Z,São Paulo,30
2025-05-14T13:11:10Z,Belo Horizonte,43
2025-05-14T13:11:15Z,Rio de Janeiro,17
2025-05-14T13:11:20Z,Porto Alegre,33
2025-05-14T13:11:25Z,Salvador,35
2025-05-14T13:11:30Z,Fortaleza,44
2025-05-14T13:11:35Z,Rio de Janeiro,20
2025-05-14T13:11:40Z,Porto Alegre,41
2025-05-14T13:11:45Z,Fortaleza,15
2025-05-14T13:11:50Z,São Paulo,41
2025-05-14T13:11:55Z,Salvador,29
2025-05-14T13:12:00Z,Belo Horizonte,26
